network_id,predio_code,predio_name,organization_id,region,estado
L_688487793034275961,901205,901205,635570497412661778,Sin asignar,activo
L_688487793034275971,141275,141275,635570497412661760,Sin asignar,activo
L_688487793034275972,220527,220527,635570497412661757,Sin asignar,activo
L_688487793034275979,141902,141902,635570497412661760,Sin asignar,activo
L_688487793034275986,142781,142781,635570497412661760,Sin asignar,activo
L_688487793034275987,140588,140588,635570497412661760,Sin asignar,activo
L_688487793034275988,140671,140671,635570497412661760,Sin asignar,activo
L_688487793034275991,220755,220755,635570497412661757,Sin asignar,activo
L_688487793034275993,140307,140307,635570497412661760,Sin asignar,activo
L_688487793034275997,141783,141783,635570497412661760,Sin asignar,activo
L_688487793034275998,220475,220475,635570497412661757,Sin asignar,activo
L_688487793034275999,143174,143174,635570497412661760,Sin asignar,activo
L_688487793034276001,220246,220246,635570497412661757,Sin asignar,activo
L_688487793034276002,140670,140670,635570497412661760,Sin asignar,activo
L_688487793034276003,220120,220120,635570497412661757,Sin asignar,activo
L_688487793034276005,221824,221824,635570497412661757,Sin asignar,activo
L_688487793034276007,220451,220451,635570497412661757,Sin asignar,activo
L_688487793034276008,220119,220119,635570497412661757,Sin asignar,activo
L_688487793034276010,140104,140104,635570497412661760,Sin asignar,activo
L_688487793034276016,140020,140020,635570497412661760,Sin asignar,activo
L_688487793034276017,141782,141782,635570497412661760,Sin asignar,activo
L_688487793034276019,220210,220210,635570497412661757,Sin asignar,activo
L_688487793034276025,220889,220889,635570497412661757,Sin asignar,activo
L_688487793034276026,140099,140099,635570497412661760,Sin asignar,activo
L_688487793034276038,140853,140853,635570497412661760,Sin asignar,activo
L_688487793034276042,220535,220535,635570497412661757,Sin asignar,activo
L_688487793034276044,140672,140672,635570497412661760,Sin asignar,activo
L_688487793034276046,140346,140346,635570497412661760,Sin asignar,activo
L_688487793034276047,220754,220754,635570497412661757,Sin asignar,activo
L_688487793034276051,900707,900707,635570497412661778,Sin asignar,activo
L_688487793034276052,142093,142093,635570497412661760,Sin asignar,activo
L_688487793034276071,142227,142227,635570497412661760,Sin asignar,activo
L_688487793034276074,141713,141713,635570497412661760,Sin asignar,activo
L_688487793034276079,142092,142092,635570497412661760,Sin asignar,activo
L_688487793034276095,220511,220511,635570497412661757,Sin asignar,activo
L_688487793034276096,143633,143633,635570497412661760,Sin asignar,activo
L_688487793034276099,221111,221111,635570497412661757,Sin asignar,activo
L_688487793034276133,141297,141297,635570497412661760,Sin asignar,activo
L_688487793034276134,142836,142836,635570497412661760,Sin asignar,activo
L_688487793034276136,220212,220212,635570497412661757,Sin asignar,activo
L_688487793034276147,900661,900661,635570497412661778,Sin asignar,activo
L_688487793034276154,221861,221861,635570497412661757,Sin asignar,activo
L_688487793034276155,141203,141203,635570497412661760,Sin asignar,activo
L_688487793034276156,141421,141421,635570497412661760,Sin asignar,activo
L_688487793034276164,140961,140961,635570497412661760,Sin asignar,activo
L_688487793034276166,220259,220259,635570497412661757,Sin asignar,activo
L_688487793034276168,141786,141786,635570497412661760,Sin asignar,activo
L_688487793034276171,142492,142492,635570497412661760,Sin asignar,activo
L_688487793034276173,900606,900606,635570497412661778,Sin asignar,activo
L_688487793034276176,140677,140677,635570497412661760,Sin asignar,activo
L_688487793034276177,142502,142502,635570497412661760,Sin asignar,activo
L_688487793034276181,140572,140572,635570497412661760,Sin asignar,activo
L_688487793034276184,142321,142321,635570497412661760,Sin asignar,activo
L_688487793034276185,900680,900680,635570497412661778,Sin asignar,activo
L_688487793034276189,142674,142674,635570497412661760,Sin asignar,activo
L_688487793034276195,142044,142044,635570497412661760,Sin asignar,activo
L_688487793034276198,220524,220524,635570497412661757,Sin asignar,activo
L_688487793034276200,140312,140312,635570497412661760,Sin asignar,activo
L_688487793034276201,220694,220694,635570497412661757,Sin asignar,activo
L_688487793034276210,142473,142473,635570497412661760,Sin asignar,activo
L_688487793034276214,220362,220362,635570497412661757,Sin asignar,activo
L_688487793034276215,141895,141895,635570497412661760,Sin asignar,activo
L_688487793034276223,142811,142811,635570497412661760,Sin asignar,activo
L_688487793034276236,140742,140742,635570497412661760,Sin asignar,activo
L_688487793034276238,142676,142676,635570497412661760,Sin asignar,activo
L_688487793034276241,142439,142439,635570497412661760,Sin asignar,activo
L_688487793034276242,140180,140180,635570497412661760,Sin asignar,activo
L_688487793034276243,220188,220188,635570497412661757,Sin asignar,activo
L_688487793034276244,220574,220574,635570497412661757,Sin asignar,activo
L_688487793034276245,220198,220198,635570497412661757,Sin asignar,activo
L_688487793034276246,140571,140571,635570497412661760,Sin asignar,activo
L_688487793034276253,141711,141711,635570497412661760,Sin asignar,activo
L_688487793034276254,142055,142055,635570497412661760,Sin asignar,activo
L_688487793034276256,143614,143614,635570497412661760,Sin asignar,activo
L_688487793034276257,141943,141943,635570497412661760,Sin asignar,activo
L_688487793034276265,142058,142058,635570497412661760,Sin asignar,activo
L_688487793034276268,142682,142682,635570497412661760,Sin asignar,activo
L_688487793034276271,140592,140592,635570497412661760,Sin asignar,activo
L_688487793034276274,900900,900900,635570497412661778,Sin asignar,activo
L_688487793034276278,140184,140184,635570497412661760,Sin asignar,activo
L_688487793034276282,220520,220520,635570497412661757,Sin asignar,activo
L_688487793034276288,142347,142347,635570497412661760,Sin asignar,activo
L_688487793034276292,140320,140320,635570497412661760,Sin asignar,activo
L_688487793034276310,140323,140323,635570497412661760,Sin asignar,activo
L_688487793034276313,220301,220301,635570497412661757,Sin asignar,activo
L_688487793034276316,221024,221024,635570497412661757,Sin asignar,activo
L_688487793034276317,140324,140324,635570497412661760,Sin asignar,activo
L_688487793034276319,142342,142342,635570497412661760,Sin asignar,activo
L_688487793034276320,143370,143370,635570497412661760,Sin asignar,activo
L_688487793034276322,900546,900546,635570497412661778,Sin asignar,activo
L_688487793034276325,220342,220342,635570497412661757,Sin asignar,activo
L_688487793034276334,142029,142029,635570497412661760,Sin asignar,activo
L_688487793034276342,220232,220232,635570497412661757,Sin asignar,activo
L_688487793034276345,140295,140295,635570497412661760,Sin asignar,activo
L_688487793034276351,142273,142273,635570497412661760,Sin asignar,activo
L_688487793034276352,143750,143750,635570497412661760,Sin asignar,activo
L_688487793034276356,140290,140290,635570497412661760,Sin asignar,activo
L_688487793034276359,143316,143316,635570497412661760,Sin asignar,activo
L_688487793034276362,141422,141422,635570497412661760,Sin asignar,activo
L_688487793034276363,140322,140322,635570497412661760,Sin asignar,activo
L_688487793034276365,142203,142203,635570497412661760,Sin asignar,activo
L_688487793034276369,140293,140293,635570497412661760,Sin asignar,activo
L_688487793034276370,142201,142201,635570497412661760,Sin asignar,activo
L_688487793034276371,900814,900814,635570497412661778,Sin asignar,activo
L_688487793034276372,220268,220268,635570497412661757,Sin asignar,activo
L_688487793034276374,220233,220233,635570497412661757,Sin asignar,activo
L_688487793034276375,142349,142349,635570497412661760,Sin asignar,activo
L_688487793034276376,143082,143082,635570497412661760,Sin asignar,activo
L_688487793034276377,900958,900958,635570497412661778,Sin asignar,activo
L_688487793034276381,142861,142861,635570497412661760,Sin asignar,activo
L_688487793034276385,140587,140587,635570497412661760,Sin asignar,activo
L_688487793034276391,141912,141912,635570497412661760,Sin asignar,activo
L_688487793034276414,142671,142671,635570497412661760,Sin asignar,activo
L_688487793034276415,140764,140764,635570497412661760,Sin asignar,activo
L_688487793034276416,221023,221023,635570497412661757,Sin asignar,activo
L_688487793034276430,900224,900224,635570497412661778,Sin asignar,activo
L_688487793034276432,220540,220540,635570497412661757,Sin asignar,activo
L_688487793034276434,220881,220881,635570497412661757,Sin asignar,activo
L_688487793034276435,143740,143740,635570497412661760,Sin asignar,activo
L_688487793034276436,220712,220712,635570497412661757,Sin asignar,activo
L_688487793034276438,141638,141638,635570497412661760,Sin asignar,activo
L_688487793034276443,142202,142202,635570497412661760,Sin asignar,activo
L_688487793034276444,143049,143049,635570497412661760,Sin asignar,activo
L_688487793034276446,222222,222222,635570497412661757,Sin asignar,activo
L_688487793034276447,141169,141169,635570497412661760,Sin asignar,activo
L_688487793034276449,143240,143240,635570497412661760,Sin asignar,activo
L_688487793034276473,900351,900351,635570497412661778,Sin asignar,activo
L_688487793034276476,143761,143761,635570497412661760,Sin asignar,activo
L_688487793034276479,221047,221047,635570497412661757,Sin asignar,activo
L_688487793034276480,220414,220414,635570497412661757,Sin asignar,activo
L_688487793034276504,220482,220482,635570497412661757,Sin asignar,activo
L_688487793034276509,141647,141647,635570497412661760,Sin asignar,activo
L_688487793034276510,140345,140345,635570497412661760,Sin asignar,activo
L_688487793034276519,142940,142940,635570497412661760,Sin asignar,activo
L_688487793034276524,220270,220270,635570497412661757,Sin asignar,activo
L_688487793034276526,900348,900348,635570497412661778,Sin asignar,activo
L_688487793034276529,220913,220913,635570497412661757,Sin asignar,activo
L_688487793034276531,142155,142155,635570497412661760,Sin asignar,activo
L_688487793034276541,142152,142152,635570497412661760,Sin asignar,activo
L_688487793034276542,142162,142162,635570497412661760,Sin asignar,activo
L_688487793034276544,142648,142648,635570497412661760,Sin asignar,activo
L_688487793034276553,901149,901149,635570497412661778,Sin asignar,activo
L_688487793034276554,141171,141171,635570497412661760,Sin asignar,activo
L_688487793034276556,143752,143752,635570497412661760,Sin asignar,activo
L_688487793034276557,142209,142209,635570497412661760,Sin asignar,activo
L_688487793034276558,221304,221304,635570497412661757,Sin asignar,activo
L_688487793034276561,140708,140708,635570497412661760,Sin asignar,activo
L_688487793034276562,220113,220113,635570497412661757,Sin asignar,activo
L_688487793034276566,143578,143578,635570497412661760,Sin asignar,activo
L_688487793034276572,143158,143158,635570497412661760,Sin asignar,activo
L_688487793034276577,900169,900169,635570497412661778,Sin asignar,activo
L_688487793034276580,143225,143225,635570497412661760,Sin asignar,activo
L_688487793034276583,220166,220166,635570497412661757,Sin asignar,activo
L_688487793034276584,140109,140109,635570497412661760,Sin asignar,activo
L_688487793034276585,900763,900763,635570497412661778,Sin asignar,activo
L_688487793034276586,142255,142255,635570497412661760,Sin asignar,activo
L_688487793034276588,141178,141178,635570497412661760,Sin asignar,activo
L_688487793034276595,141877,141877,635570497412661760,Sin asignar,activo
L_688487793034276603,142421,142421,635570497412661760,Sin asignar,activo
L_688487793034276604,141867,141867,635570497412661760,Sin asignar,activo
L_688487793034276608,143730,143730,635570497412661760,Sin asignar,activo
L_688487793034276616,142308,142308,635570497412661760,Sin asignar,activo
L_688487793034276617,142422,142422,635570497412661760,Sin asignar,activo
L_688487793034276645,140654,140654,635570497412661760,Sin asignar,activo
L_688487793034276649,140897,140897,635570497412661760,Sin asignar,activo
L_688487793034276651,140044,140044,635570497412661760,Sin asignar,activo
L_688487793034276652,142334,142334,635570497412661760,Sin asignar,activo
L_688487793034276669,141459,141459,635570497412661760,Sin asignar,activo
L_688487793034276670,141440,141440,635570497412661760,Sin asignar,activo
L_688487793034276671,143669,143669,635570497412661760,Sin asignar,activo
L_688487793034276672,900768,900768,635570497412661778,Sin asignar,activo
L_688487793034276675,140612,140612,635570497412661760,Sin asignar,activo
L_688487793034276677,140714,140714,635570497412661760,Sin asignar,activo
L_688487793034276679,220407,220407,635570497412661757,Sin asignar,activo
L_688487793034276680,141948,141948,635570497412661760,Sin asignar,activo
L_688487793034276681,142275,142275,635570497412661760,Sin asignar,activo
L_688487793034276688,220267,220267,635570497412661757,Sin asignar,activo
L_688487793034276691,143245,143245,635570497412661760,Sin asignar,activo
L_688487793034276693,143046,143046,635570497412661760,Sin asignar,activo
L_688487793034276695,141173,141173,635570497412661760,Sin asignar,activo
L_688487793034276700,900770,900770,635570497412661778,Sin asignar,activo
